ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 11
 path_based renewable label = 11
 slot_max = 11


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 124:   5 1 0 2 2 2 1 0 1 2 0 0 2 0 0 0 0 0 1 0
 Node 125:   10 1 0 6 5 3 4 0 4 3 0 0 3 0 0 1 0 1 2 3
 Node 126:   1 1 0 9 3 6 2 0 0 1 0 0 7 0 0 3 0 4 4 3
 Node 127:   0 10 0 3 3 2 0 0 1 1 0 0 4 0 0 3 0 0 0 0
 Node 128:   0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1
 Node 129:   3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 130:   6 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1
 Node 131:   7 1 2 0 1 2 0 0 0 0 0 0 0 3 0 0 0 1 1 1
 Node 132:   4 3 2 0 3 2 1 0 0 1 0 0 0 4 0 0 0 3 2 1
 Node 133:   2 3 4 0 5 3 4 0 2 2 0 0 0 1 0 1 0 1 3 3
 Node 134:   2 3 3 0 3 3 1 0 0 1 0 0 0 4 0 0 0 3 2 1
 Node 135:   0 4 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 136:   0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1
 Node 137:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 138:   0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 1
 Node 139:   0 0 2 0 0 2 0 0 1 1 0 0 0 1 0 0 0 2 0 0
 Node 140:   1 3 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 141:   2 3 3 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 142:   2 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 2 1 1
 Node 143:   0 2 2 0 2 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 144:   0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 145:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 146:   0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 147:   0 0 0 0 0 2 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 148:   0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 149:   0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 150:   0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 151:   0 0 0 0 2 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 152:   0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 153:   0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 154:   0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 155:   0 0 0 0 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 156:   0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 157:   0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 158:   0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 159:   0 0 0 0 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 160:   0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 Node 161:   0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 162:   0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1
