ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 14
 path_based renewable label = 14
 slot_max = 14


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 260:   4 2 2 0 3 1 2 1 0 0 0 0 0 5 0 1
 Node 261:   5 1 0 0 2 1 1 2 0 0 0 2 0 1 1 0
 Node 262:   5 1 0 0 2 1 1 1 0 0 0 1 0 2 0 0
 Node 263:   4 1 2 0 5 0 1 1 0 0 0 3 0 4 0 0
 Node 264:   0 3 4 0 5 1 0 0 0 0 0 5 0 3 1 1
 Node 265:   1 5 0 0 1 0 2 2 0 0 0 2 0 1 1 1
 Node 266:   0 3 1 0 2 2 1 1 0 0 0 2 0 3 0 0
 Node 267:   0 2 1 0 4 1 1 1 0 0 0 2 0 1 0 0
 Node 268:   0 2 2 0 3 1 1 1 0 0 0 0 0 4 0 0
 Node 269:   0 4 0 0 2 0 2 1 0 0 0 0 0 0 0 1
 Node 270:   1 2 0 0 2 1 2 4 0 0 0 0 0 0 2 0
 Node 271:   0 0 1 0 5 0 1 1 0 0 0 0 0 2 0 0
 Node 272:   1 0 2 0 3 0 1 1 0 1 0 0 0 0 0 0
 Node 273:   2 0 0 0 0 1 0 2 0 1 0 0 0 0 2 0
 Node 274:   3 0 2 0 1 1 0 0 0 0 0 0 0 2 1 1
 Node 275:   4 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 276:   4 0 3 0 0 1 1 1 0 0 0 0 0 1 0 0
 Node 277:   3 0 2 0 0 0 0 1 0 0 0 2 0 0 1 0
 Node 278:   3 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1
 Node 279:   2 0 4 0 3 0 1 1 0 0 0 2 0 0 0 0
 Node 280:   0 0 8 0 1 1 1 1 0 0 0 5 0 1 0 0
 Node 281:   0 1 2 0 0 0 1 1 0 0 0 2 0 0 0 0
 Node 282:   0 2 3 0 0 1 0 0 0 0 0 2 0 2 1 1
 Node 283:   0 3 3 0 3 0 0 1 0 0 0 2 0 0 1 0
 Node 284:   0 4 2 0 0 1 1 1 0 0 0 0 0 2 0 0
 Node 285:   0 3 0 0 1 0 1 0 0 0 0 0 0 0 0 1
 Node 286:   0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 1
 Node 287:   0 1 2 0 2 0 0 1 0 0 0 0 0 0 1 0
 Node 288:   1 0 2 1 2 0 1 1 0 0 0 0 0 0 0 0
 Node 289:   2 1 0 0 1 1 0 1 0 0 0 0 0 0 1 0
 Node 290:   3 1 2 2 0 1 0 0 0 0 0 0 0 2 1 1
 Node 291:   4 1 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 292:   5 1 4 1 0 1 1 1 0 0 0 0 0 1 0 0
 Node 293:   4 1 4 0 0 0 0 1 0 0 0 2 0 0 1 0
 Node 294:   4 1 2 0 0 1 0 0 0 0 0 1 0 1 1 1
 Node 295:   3 1 6 2 3 0 1 1 0 0 0 2 0 0 0 0
 Node 296:   0 1 9 4 3 2 1 1 0 0 0 5 0 2 0 0
 Node 297:   0 1 4 0 0 0 1 1 0 0 0 2 0 0 0 0
 Node 298:   0 2 5 1 1 1 0 0 0 0 0 2 0 2 1 1
 Node 299:   0 3 5 1 3 0 0 1 0 0 0 2 0 0 1 0
 Node 300:   0 4 2 2 2 1 1 1 0 0 0 0 0 2 0 0
 Node 301:   0 3 0 0 2 0 1 0 0 0 0 0 0 0 0 1
 Node 302:   0 2 0 0 1 1 0 0 0 0 0 0 0 0 1 1
 Node 303:   0 1 2 2 3 2 0 1 0 0 0 0 0 0 1 0
 Node 304:   1 0 1 2 2 0 1 1 0 0 0 0 0 0 0 0
 Node 305:   4 2 0 0 2 1 2 1 0 0 0 0 0 2 1 2
 Node 306:   5 2 2 4 0 3 4 4 0 0 0 0 0 2 1 1
 Node 307:   6 2 0 0 3 0 1 0 0 0 0 0 0 0 0 1
 Node 308:   5 2 3 3 0 1 3 1 0 0 0 0 0 1 0 2
 Node 309:   6 0 2 0 4 2 0 3 0 0 0 2 0 0 3 0
 Node 310:   6 0 1 0 1 1 0 0 0 0 0 1 0 3 1 1
 Node 311:   3 0 4 4 5 0 1 1 0 0 0 2 0 4 0 0
 Node 312:   0 2 5 8 3 1 1 1 0 0 0 5 0 1 0 0
 Node 313:   2 3 2 0 2 0 3 3 0 0 0 2 0 2 2 2
 Node 314:   0 2 3 2 2 3 0 0 0 0 0 2 0 4 1 1
 Node 315:   0 3 3 2 4 2 0 1 0 0 0 2 0 0 1 0
 Node 316:   0 6 2 4 0 1 1 1 0 0 0 0 0 2 0 0
 Node 317:   0 9 0 0 4 0 3 0 0 0 0 0 0 0 0 3
 Node 318:   2 6 0 0 1 1 2 6 0 0 0 0 0 0 5 1
 Node 319:   0 1 1 4 4 1 0 1 0 0 0 0 0 2 1 0
 Node 320:   1 0 0 1 3 0 1 1 0 2 0 0 0 0 0 0
 Node 321:   3 1 0 0 1 1 1 3 0 2 0 0 0 1 3 1
 Node 322:   4 1 0 2 2 2 2 2 0 0 0 0 0 2 1 1
 Node 323:   5 1 0 0 3 0 1 0 0 0 0 0 0 0 0 1
 Node 324:   5 1 1 2 0 1 2 1 0 0 0 0 0 1 0 1
 Node 325:   5 0 2 2 2 1 0 2 0 0 0 0 0 0 2 0
 Node 326:   5 0 1 1 0 1 0 0 0 0 0 0 0 2 1 1
 Node 327:   3 0 2 4 4 0 1 1 0 0 0 0 0 2 0 0
 Node 328:   0 1 4 8 2 0 1 1 0 0 0 0 0 0 0 0
 Node 329:   1 2 2 2 1 0 2 2 0 0 0 0 0 1 1 1
 Node 330:   0 2 2 3 1 2 0 0 0 0 0 0 0 3 1 1
 Node 331:   0 3 2 3 4 1 0 1 0 0 0 0 0 0 1 0
 Node 332:   0 5 0 2 1 1 1 1 0 0 0 0 0 2 0 0
 Node 333:   0 6 0 0 3 0 2 0 0 0 0 0 0 0 0 2
 Node 334:   1 4 0 0 0 1 1 3 0 0 0 0 0 0 3 1
 Node 335:   0 1 0 3 3 1 0 1 0 0 0 0 0 1 1 0
 Node 336:   1 0 1 0 4 0 1 1 0 1 0 0 0 0 0 0
 Node 337:   3 1 0 0 1 1 1 2 0 1 0 0 0 1 2 1
 Node 338:   4 1 2 0 1 2 2 2 0 0 0 0 0 2 1 1
 Node 339:   5 1 0 0 3 0 1 0 0 0 0 0 0 0 0 1
 Node 340:   5 1 2 0 0 1 2 1 0 0 0 0 0 1 0 1
 Node 341:   5 0 2 2 2 1 0 2 0 0 0 0 0 0 2 0
