ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8
 slot_max = 8


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 172:   3 1 1 2 2 0 1 1 0 0 0 0 0 0 1 0
 Node 173:   1 3 2 2 0 0 1 1 1 0 1 0 0 3 0 0
 Node 174:   1 4 0 3 0 0 2 3 2 0 0 0 0 3 1 0
 Node 175:   0 2 2 3 2 0 0 0 2 0 0 0 0 3 1 0
 Node 176:   5 0 2 0 2 0 1 1 0 1 1 0 0 2 1 1
 Node 177:   2 1 3 4 3 0 1 2 0 1 0 0 0 2 1 0
 Node 178:   1 2 5 1 1 0 1 0 0 0 1 0 0 2 0 0
 Node 179:   1 5 2 2 2 0 1 0 0 0 0 0 0 2 1 2
 Node 180:   2 3 3 1 3 0 1 1 0 0 0 0 0 3 1 1
 Node 181:   2 4 1 0 1 0 2 0 0 0 0 0 0 0 0 2
 Node 182:   0 2 1 1 2 0 1 0 0 0 0 0 0 4 0 2
 Node 183:   1 1 1 2 2 0 1 0 0 0 0 0 0 3 0 0
 Node 184:   0 2 2 2 1 0 1 2 0 0 0 0 0 3 1 0
 Node 185:   1 1 1 2 1 0 2 0 0 0 0 0 0 2 0 1
 Node 186:   2 1 3 4 4 0 0 0 0 0 1 0 0 0 1 1
 Node 187:   3 3 2 2 1 0 1 2 0 0 0 0 0 2 0 1
 Node 188:   1 3 2 1 2 0 0 1 1 0 0 0 0 3 2 1
 Node 189:   1 2 1 1 3 0 2 1 1 0 1 0 0 0 1 2
 Node 190:   1 0 0 4 0 0 1 1 3 0 0 0 0 0 1 1
 Node 191:   0 1 3 3 1 0 0 1 3 0 0 0 0 0 1 0
 Node 192:   2 0 1 0 3 0 0 1 0 1 2 0 0 1 1 0
 Node 193:   1 1 3 1 2 0 1 0 0 1 0 0 0 2 0 1
 Node 194:   0 2 3 0 3 0 1 0 0 0 1 0 0 3 0 0
 Node 195:   1 1 2 3 3 0 0 0 0 0 0 0 0 1 1 0
 Node 196:   1 1 3 1 0 0 0 0 0 0 0 0 0 0 1 2
 Node 197:   1 0 1 0 2 0 0 1 0 0 0 0 0 1 1 0
 Node 198:   2 0 0 1 2 0 1 0 0 0 0 0 0 4 0 0
 Node 199:   3 1 0 2 0 0 1 1 0 0 0 0 0 1 1 1
 Node 200:   3 1 1 1 2 0 0 1 0 0 0 0 0 1 1 1
 Node 201:   4 0 1 1 1 0 0 0 0 0 1 0 0 4 1 0
 Node 202:   5 2 3 4 2 0 1 1 0 0 1 0 0 1 1 3
 Node 203:   3 3 3 3 1 0 2 0 0 0 0 0 0 1 0 2
 Node 204:   3 4 1 3 1 0 0 1 0 0 0 0 0 1 3 2
 Node 205:   2 2 1 0 3 0 0 1 0 0 1 0 0 2 1 0
 Node 206:   1 1 0 4 1 0 1 1 1 0 0 0 0 0 0 0
 Node 207:   0 2 3 3 3 0 0 0 1 0 0 0 0 0 1 0
 Node 208:   1 0 0 1 2 0 0 0 0 0 3 0 0 1 1 1
 Node 209:   2 1 3 1 1 0 1 2 0 0 0 0 0 3 1 0
 Node 210:   3 1 1 0 4 0 0 0 0 0 1 0 0 0 1 0
 Node 211:   2 1 2 4 0 0 1 2 0 0 0 0 0 1 1 1
 Node 212:   2 1 3 1 3 0 0 0 0 0 1 0 0 3 1 0
 Node 213:   2 3 1 1 1 0 1 0 0 0 0 0 0 1 0 0
 Node 214:   3 2 0 0 2 0 1 2 0 0 0 0 0 0 1 0
 Node 215:   3 1 1 2 2 0 1 1 0 0 0 0 0 1 1 1
 Node 216:   4 2 0 2 4 0 3 3 0 0 0 0 0 1 0 0
 Node 217:   3 2 2 1 0 0 0 1 0 0 2 0 0 2 1 0
 Node 218:   2 3 2 3 0 0 2 0 0 0 2 0 0 1 0 1
