ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 23
 path_based renewable label = 25
 slot_max = 25


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 112:   23 0 6 7 4 0 9 18 0 3 0 0 0 18 19 10
 Node 113:   16 0 3 8 3 0 1 1 0 2 0 0 0 6 0 0
 Node 114:   8 0 3 9 3 0 0 0 0 1 0 0 0 6 1 1
 Node 115:   0 0 3 9 3 0 1 1 0 0 0 0 0 8 0 0
 Node 116:   1 0 0 7 3 0 0 0 0 0 0 0 0 3 1 1
 Node 117:   2 7 3 9 3 0 1 1 0 0 0 0 0 5 0 0
 Node 118:   3 15 3 9 3 0 0 0 0 0 0 0 0 5 1 1
 Node 119:   3 23 9 8 4 0 19 10 0 0 0 0 0 18 9 18
 Node 120:   23 3 6 8 4 0 9 18 0 0 0 0 0 18 19 10
 Node 121:   16 2 3 7 3 0 1 1 0 0 0 0 0 6 0 0
 Node 122:   8 1 3 9 3 0 0 0 0 0 0 0 0 7 1 1
 Node 123:   0 0 3 9 3 0 1 1 0 0 0 0 0 8 0 0
 Node 124:   0 0 0 8 3 0 0 0 1 0 0 0 0 3 1 1
 Node 125:   0 7 3 8 3 0 1 1 2 0 0 0 0 6 0 0
 Node 126:   0 15 3 9 3 0 0 0 3 0 0 0 0 6 1 1
 Node 127:   0 23 9 8 4 0 19 10 3 0 0 0 0 18 9 18
 Node 128:   23 0 7 8 2 0 9 18 0 3 0 0 0 18 19 10
 Node 129:   16 0 9 3 3 0 1 1 0 2 0 0 0 3 0 0
 Node 130:   8 0 10 3 3 0 0 0 0 1 0 0 0 3 1 1
 Node 131:   0 0 10 3 3 0 1 1 0 0 0 0 0 4 0 0
 Node 132:   1 0 7 0 3 0 0 0 0 0 0 0 0 3 1 1
 Node 133:   2 7 10 3 3 0 1 1 0 0 0 0 0 3 0 0
 Node 134:   3 15 10 3 3 0 0 0 0 0 0 0 0 3 1 1
 Node 135:   3 23 9 11 2 0 19 10 0 0 0 0 0 18 9 18
 Node 136:   23 3 7 9 2 0 9 18 0 0 0 0 0 18 19 10
 Node 137:   16 2 9 2 3 0 1 1 0 0 0 0 0 3 0 0
 Node 138:   8 1 10 3 3 0 0 0 0 0 0 0 0 3 1 1
 Node 139:   0 0 10 3 3 0 1 1 0 0 0 0 0 5 0 0
 Node 140:   0 0 7 1 3 0 0 0 1 0 0 0 0 3 1 1
 Node 141:   0 7 10 2 3 0 1 1 2 0 0 0 0 3 0 0
 Node 142:   0 15 10 3 3 0 0 0 3 0 0 0 0 3 1 1
 Node 143:   0 23 9 11 2 0 19 10 3 0 0 0 0 18 9 18
 Node 144:   6 0 4 8 3 0 0 0 0 3 0 0 0 2 1 1
 Node 145:   4 0 6 2 3 0 1 1 0 2 0 0 0 1 0 0
 Node 146:   2 0 7 2 3 0 0 0 0 1 0 0 0 1 1 1
 Node 147:   0 0 8 2 3 0 1 1 0 0 0 0 0 1 0 0
 Node 148:   1 0 5 0 3 0 0 0 0 0 0 0 0 0 1 1
 Node 149:   2 1 7 2 3 0 1 1 0 0 0 0 0 1 0 0
 Node 150:   3 3 7 2 3 0 0 0 0 0 0 0 0 1 1 1
 Node 151:   3 5 6 10 3 0 1 1 0 0 0 0 0 5 0 0
 Node 152:   6 3 4 9 3 0 0 0 0 0 0 0 0 2 1 1
 Node 153:   4 2 6 1 3 0 1 1 0 0 0 0 0 1 0 0
 Node 154:   2 1 7 2 3 0 0 0 0 0 0 0 0 1 1 1
 Node 155:   0 0 8 2 3 0 1 1 0 0 0 0 0 1 0 0
 Node 156:   0 0 5 1 3 0 0 0 1 0 0 0 0 0 1 1
 Node 157:   0 1 7 1 3 0 1 1 2 0 0 0 0 1 0 0
 Node 158:   0 3 7 2 3 0 0 0 3 0 0 0 0 1 1 1
 Node 159:   0 5 6 10 3 0 1 1 3 0 0 0 0 6 0 0
 Node 160:   6 0 1 6 3 0 0 0 0 3 0 0 0 9 1 1
 Node 161:   4 0 3 1 3 0 1 1 0 2 0 0 0 1 0 0
 Node 162:   2 0 4 1 3 0 0 0 0 1 0 0 0 2 1 1
 Node 163:   0 0 5 1 3 0 1 1 0 1 0 0 0 1 0 0
 Node 164:   1 0 3 0 3 0 0 0 0 0 0 0 0 0 1 1
 Node 165:   2 1 4 1 3 0 1 1 0 0 0 0 0 1 0 0
 Node 166:   2 3 4 1 3 0 0 0 0 0 0 0 0 2 1 1
 Node 167:   3 5 2 7 3 0 1 1 0 0 0 0 0 9 0 0
