ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 132:   0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 1 1
 Node 133:   0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 134:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1
 Node 135:   0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 136:   0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 1 1
 Node 137:   0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 138:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1
 Node 139:   0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 140:   0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 1 1
 Node 141:   0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 142:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1
 Node 143:   0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 144:   0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 1 1
 Node 145:   0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0
 Node 146:   0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 147:   0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0
 Node 148:   0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 1 1
 Node 149:   0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 150:   0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 151:   0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 152:   0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 1 1
 Node 153:   0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 154:   0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 155:   0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 156:   0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 1 1
 Node 157:   0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 158:   0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 159:   0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 160:   0 0 0 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 1 1
 Node 161:   0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0
 Node 162:   0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 163:   0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0
 Node 164:   0 0 0 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 1 1
 Node 165:   0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 166:   0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 167:   0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 168:   0 0 0 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 1 1
 Node 169:   0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 170:   0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 171:   0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 172:   0 0 0 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 1 1
 Node 173:   0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 174:   0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 175:   0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 176:   0 0 0 0 0 0 0 2 0 0 0 1 0 0 1 0 0 0 1 1
 Node 177:   0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0
 Node 178:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1
 Node 179:   0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0
 Node 180:   0 0 0 0 0 0 0 2 0 0 0 1 0 0 1 0 0 0 1 1
 Node 181:   0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 182:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1
 Node 183:   0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 184:   0 0 0 0 0 0 0 2 0 0 0 1 0 0 1 0 0 0 1 1
 Node 185:   0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 186:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1
 Node 187:   0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 188:   0 0 0 0 0 0 0 2 0 0 0 1 0 0 1 0 0 0 1 1
 Node 189:   0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 190:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1
 Node 191:   0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 192:   0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1
 Node 193:   0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
 Node 194:   0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 195:   0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
 Node 196:   0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1
 Node 197:   0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 198:   0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 199:   0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 200:   0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1
 Node 201:   0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 202:   0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 203:   0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
 Node 204:   0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1
 Node 205:   0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0
 Node 206:   0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 207:   0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0
 Node 208:   0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1
 Node 209:   0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
 Node 210:   0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 211:   0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0
 Node 212:   0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1
