ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 48
 path_based renewable label = 48
 slot_max = 48


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 132:   0 0 3 4 1 0 1 1 0 0 0 0 0 9 0 0
 Node 133:   0 0 2 3 1 0 1 1 0 0 0 0 0 1 0 0
 Node 134:   0 0 2 3 1 0 1 1 0 0 0 0 0 1 0 0
 Node 135:   0 0 2 3 5 0 1 1 0 0 0 0 0 1 0 0
 Node 136:   0 0 3 4 1 0 1 1 0 0 0 0 0 7 0 0
 Node 137:   0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 Node 138:   0 0 2 2 1 0 1 1 2 0 0 0 0 2 0 0
 Node 139:   0 0 0 3 4 0 1 1 3 0 0 0 0 0 0 0
 Node 140:   0 0 3 4 1 0 1 1 3 0 0 0 0 6 0 0
 Node 141:   0 0 2 3 2 0 1 1 3 0 0 0 0 1 0 0
 Node 142:   0 0 2 3 1 0 1 1 3 0 0 0 0 0 0 0
 Node 143:   0 0 2 4 6 0 1 1 3 0 0 0 0 1 0 0
 Node 144:   0 0 2 2 3 0 0 0 0 1 0 0 0 3 1 1
 Node 145:   0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 146:   0 2 1 3 0 0 1 1 0 0 0 0 0 3 0 0
 Node 147:   0 1 1 2 3 0 1 1 0 0 0 0 0 1 0 0
 Node 148:   0 0 3 3 2 0 1 1 0 0 0 0 0 5 0 0
 Node 149:   0 0 2 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 150:   0 0 2 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 151:   0 0 2 2 5 0 1 1 0 0 0 0 0 2 0 0
 Node 152:   0 0 3 3 2 0 1 1 0 0 0 0 0 6 0 0
 Node 153:   0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 Node 154:   0 0 2 2 0 0 1 1 2 0 0 0 0 2 0 0
 Node 155:   0 0 0 2 4 0 1 1 3 0 0 0 0 1 0 0
 Node 156:   0 0 3 3 2 0 1 1 3 0 0 0 0 4 0 0
 Node 157:   0 0 2 2 2 0 1 1 3 0 0 0 0 1 0 0
 Node 158:   0 0 2 2 1 0 1 1 3 0 0 0 0 0 0 0
 Node 159:   0 0 2 3 6 0 1 1 3 0 0 0 0 1 0 0
 Node 160:   0 0 1 2 3 0 1 1 0 0 0 0 0 3 0 0
 Node 161:   0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 162:   0 2 1 3 0 0 1 1 0 0 0 0 0 2 0 0
 Node 163:   0 2 0 2 3 0 1 1 0 0 0 0 0 0 0 0
 Node 164:   0 1 2 3 0 0 1 1 0 0 0 0 0 1 0 0
 Node 165:   0 0 1 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 166:   0 0 1 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 167:   0 0 1 2 5 0 1 1 0 0 0 0 0 1 0 0
 Node 168:   0 0 2 3 1 0 1 1 0 0 0 0 0 6 0 0
 Node 169:   0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 Node 170:   0 0 1 2 0 0 1 1 2 0 0 0 0 1 0 0
 Node 171:   0 0 0 2 4 0 1 1 2 0 0 0 0 0 0 0
 Node 172:   0 0 2 3 1 0 1 1 2 0 0 0 0 1 0 0
 Node 173:   0 0 1 2 2 0 1 1 3 0 0 0 0 0 0 0
 Node 174:   0 0 1 2 1 0 1 1 3 0 0 0 0 0 0 0
 Node 175:   0 0 1 2 6 0 1 1 3 0 0 0 0 1 0 0
 Node 176:   0 0 3 1 2 0 1 1 0 0 0 0 0 3 0 0
 Node 177:   0 3 0 0 1 0 1 1 0 0 0 0 0 0 0 0
 Node 178:   0 2 1 2 1 0 1 1 0 0 0 0 0 2 0 0
 Node 179:   0 1 0 1 3 0 1 1 0 0 0 0 0 1 0 0
 Node 180:   0 0 3 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 181:   0 0 2 1 1 0 1 1 0 0 0 0 0 1 0 0
 Node 182:   0 0 2 1 1 0 1 1 0 0 0 0 0 1 0 0
 Node 183:   0 0 2 1 5 0 1 1 0 0 0 0 0 1 0 0
 Node 184:   0 0 3 2 1 0 1 1 0 0 0 0 0 4 0 0
 Node 185:   0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0
 Node 186:   0 0 1 1 1 0 1 1 2 0 0 0 0 2 0 0
 Node 187:   0 0 0 1 4 0 1 1 3 0 0 0 0 1 0 0
 Node 188:   0 0 3 2 1 0 1 1 3 0 0 0 0 2 0 0
 Node 189:   0 0 2 1 2 0 1 1 3 0 0 0 0 1 0 0
 Node 190:   0 0 2 1 1 0 1 1 3 0 0 0 0 0 0 0
 Node 191:   0 0 2 1 6 0 1 1 3 0 0 0 0 1 0 0
 Node 192:   0 0 3 2 3 0 1 1 0 0 1 0 0 3 0 0
 Node 193:   0 3 0 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 194:   0 2 1 3 0 0 1 1 0 0 1 0 0 6 0 0
 Node 195:   0 2 0 2 3 0 1 1 0 0 1 0 0 0 0 0
 Node 196:   0 1 3 3 0 0 1 1 0 0 1 0 0 9 0 0
 Node 197:   0 0 2 2 1 0 1 1 0 0 1 0 0 1 0 0
 Node 198:   0 0 2 2 1 0 1 1 0 0 1 0 0 2 0 0
 Node 199:   0 0 2 2 5 0 1 1 0 0 1 0 0 1 0 0
 Node 200:   0 0 3 3 1 0 1 1 0 0 1 0 0 8 0 0
 Node 201:   0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0
 Node 202:   0 0 1 2 0 0 1 1 1 0 1 0 0 4 0 0
 Node 203:   0 0 0 2 4 0 1 1 2 0 1 0 0 0 0 0
 Node 204:   0 0 3 3 1 0 1 1 2 0 1 0 0 8 0 0
 Node 205:   0 0 2 2 2 0 1 1 2 0 1 0 0 1 0 0
 Node 206:   0 0 2 2 1 0 1 1 2 0 1 0 0 0 0 0
 Node 207:   0 0 2 2 6 0 1 1 2 0 1 0 0 1 0 0
 Node 208:   0 0 1 4 3 0 1 1 0 0 1 0 0 3 0 0
 Node 209:   0 3 0 1 0 0 1 1 0 0 0 0 0 0 0 0
 Node 210:   0 3 1 3 0 0 1 1 0 0 1 0 0 4 0 0
 Node 211:   0 3 0 3 3 0 1 1 0 0 1 0 0 0 0 0
 Node 212:   0 3 2 4 0 0 1 1 0 0 1 0 0 9 0 0
 Node 213:   0 2 1 3 1 0 1 1 0 0 1 0 0 0 0 0
 Node 214:   0 1 1 3 0 0 1 1 0 0 1 0 0 1 0 0
 Node 215:   0 0 1 3 5 0 1 1 0 0 1 0 0 1 0 0
