ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 14
 path_based renewable label = 14


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 123:   0 1 3 3 2 0 1 1 0 0 0 0 0 4 0 0
 Node 124:   0 0 3 3 2 0 0 0 1 0 0 0 0 4 1 1
 Node 125:   0 1 4 3 2 0 1 1 1 0 0 0 0 3 0 0
 Node 126:   0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 127:   0 1 3 3 2 0 1 1 3 0 0 0 0 4 0 0
 Node 128:   2 0 3 4 2 0 0 0 0 3 0 0 0 3 1 1
 Node 129:   2 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 130:   2 0 3 4 2 0 0 0 0 1 0 0 0 2 1 1
 Node 131:   1 0 3 4 2 0 1 1 0 1 0 0 0 3 0 0
 Node 132:   2 0 0 2 2 0 0 0 0 0 0 0 0 3 1 1
 Node 133:   3 1 3 4 2 0 1 1 0 0 0 0 0 3 0 0
 Node 134:   3 2 3 4 4 0 0 0 0 0 0 0 0 5 1 1
 Node 135:   4 3 3 4 2 0 1 1 0 0 0 0 0 3 0 0
 Node 136:   3 4 0 1 2 0 0 0 0 0 0 0 0 3 1 1
 Node 137:   2 3 3 4 4 0 1 1 0 0 0 0 0 5 0 0
 Node 138:   1 3 3 4 2 0 0 0 0 0 0 0 0 2 1 1
 Node 139:   0 2 3 4 2 0 1 1 0 0 0 0 0 2 0 0
 Node 140:   0 1 3 4 2 0 0 0 1 0 0 0 0 2 1 1
 Node 141:   0 2 3 4 2 0 1 1 1 0 0 0 0 3 0 0
 Node 142:   0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 143:   0 2 3 4 2 0 1 1 3 0 0 0 0 2 0 0
 Node 144:   3 0 2 3 4 0 0 0 0 4 0 0 0 6 1 1
 Node 145:   3 0 0 0 0 0 1 1 0 3 0 0 0 0 0 0
 Node 146:   3 0 2 3 4 0 0 0 0 1 0 0 0 6 1 1
 Node 147:   1 0 2 3 4 0 1 1 0 1 0 0 0 6 0 0
