ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 15
 path_based renewable label = 15
 slot_max = 15


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 151:   1 0 2 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 152:   1 0 2 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 153:   1 0 6 6 0 0 0 0 0 0 0 0 0 4 1 1
 Node 154:   1 0 5 5 0 0 0 0 0 0 0 0 0 0 1 1
 Node 155:   1 0 2 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 156:   2 0 2 5 0 0 0 0 0 0 0 0 0 0 1 1
 Node 157:   0 0 6 6 3 0 0 0 0 0 0 0 0 6 1 1
 Node 158:   0 6 6 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 159:   0 5 3 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 160:   0 0 0 2 0 0 0 0 0 5 0 0 0 0 1 1
 Node 161:   0 0 0 5 1 0 0 0 0 4 0 0 0 0 1 1
 Node 162:   0 0 3 2 0 0 0 0 0 3 0 0 0 0 1 1
 Node 163:   0 0 1 1 0 0 0 0 0 2 0 0 0 0 1 1
 Node 164:   0 0 1 2 0 0 0 0 0 1 0 0 0 1 1 1
 Node 165:   1 0 5 6 1 0 0 0 0 0 0 0 0 1 1 1
 Node 166:   1 0 4 2 0 0 0 0 0 0 0 0 0 1 1 1
 Node 167:   1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1
 Node 168:   1 0 3 3 0 0 0 0 0 0 0 0 0 2 1 1
 Node 169:   1 0 6 6 2 0 0 0 0 0 0 0 0 2 1 1
 Node 170:   1 0 4 4 0 0 0 0 0 0 0 0 0 2 1 1
 Node 171:   1 0 1 1 1 0 0 0 0 0 0 0 0 2 1 1
 Node 172:   1 0 3 5 0 0 0 0 0 0 0 0 0 3 1 1
 Node 173:   0 0 7 6 7 0 0 0 0 0 0 0 0 3 1 1
 Node 174:   0 7 5 1 0 0 0 0 0 0 0 0 0 3 1 1
 Node 175:   0 6 2 1 0 0 0 0 0 0 0 0 0 3 1 1
 Node 176:   1 0 0 2 0 0 0 0 0 7 0 0 0 4 1 1
 Node 177:   1 0 2 5 9 0 0 0 0 6 0 0 0 4 1 1
 Node 178:   0 0 2 2 0 0 0 0 0 4 0 0 0 4 1 1
 Node 179:   0 0 0 1 0 0 0 0 0 4 0 0 0 4 1 1
 Node 180:   0 0 2 3 0 0 0 0 0 4 0 0 0 5 1 1
 Node 181:   1 0 3 6 9 0 0 0 0 4 0 0 0 7 1 1
 Node 182:   2 0 3 1 0 0 0 0 0 0 0 0 0 5 1 1
 Node 183:   3 0 0 0 0 0 0 0 0 0 0 0 0 5 1 1
 Node 184:   3 0 4 4 0 0 0 0 0 0 0 0 0 6 1 1
 Node 185:   9 0 3 6 10 0 0 0 0 0 0 0 0 7 1 1
 Node 186:   9 0 3 3 0 0 0 0 0 0 0 0 0 4 1 1
 Node 187:   9 0 0 1 0 0 0 0 0 0 0 0 0 4 1 1
 Node 188:   8 0 3 6 3 0 0 0 0 0 0 0 0 4 1 1
 Node 189:   5 1 7 5 13 0 1 1 1 0 0 0 0 3 0 0
 Node 190:   1 3 3 1 3 0 0 0 1 0 0 0 0 4 1 1
 Node 191:   0 4 0 1 3 0 0 0 1 0 0 0 0 2 1 1
 Node 192:   0 0 0 3 4 0 1 1 0 4 0 0 0 1 0 0
 Node 193:   0 0 1 1 6 0 1 1 0 3 0 0 0 0 0 0
 Node 194:   0 0 2 0 1 0 1 1 0 2 0 0 0 0 0 0
 Node 195:   0 0 0 0 6 0 1 1 0 1 0 0 0 0 0 0
 Node 196:   1 0 2 4 2 0 1 1 0 0 0 0 0 1 0 0
 Node 197:   2 0 2 2 5 0 1 1 0 0 0 0 0 0 0 0
 Node 198:   3 0 3 1 1 0 1 1 0 0 0 0 0 0 0 0
 Node 199:   4 0 0 0 5 0 1 1 0 0 0 0 0 0 0 0
 Node 200:   5 0 4 5 2 0 1 1 0 0 0 0 0 1 0 0
 Node 201:   6 0 2 4 4 0 1 1 0 0 0 0 0 0 0 0
 Node 202:   7 0 3 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 203:   8 0 0 0 4 0 1 1 0 0 0 0 0 0 0 0
 Node 204:   0 0 7 11 1 0 1 1 0 0 4 0 0 1 0 0
