ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 33
 path_based renewable label = 33


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 187:   0 0 6 0 1 1 6 0 0 0 0 0
 Node 188:   0 0 2 2 1 1 6 0 0 3 0 0
 Node 189:   0 0 0 0 1 1 7 0 0 0 0 0
 Node 190:   0 0 0 2 1 1 7 0 0 6 0 0
 Node 191:   0 0 14 0 1 1 8 0 0 0 0 0
 Node 192:   0 0 17 0 1 1 0 8 0 0 0 0
 Node 193:   0 0 7 3 1 1 0 8 0 0 0 0
 Node 194:   0 0 0 4 1 1 0 7 0 14 0 0
 Node 195:   0 0 0 0 1 1 0 7 0 0 0 0
 Node 196:   0 0 3 4 1 1 0 6 0 10 0 0
 Node 197:   0 0 4 0 1 1 0 6 0 0 0 0
 Node 198:   0 0 1 4 1 1 0 5 0 5 0 0
 Node 199:   0 0 9 0 1 1 0 5 0 0 0 0
 Node 200:   0 0 3 4 1 1 0 4 0 16 0 0
 Node 201:   0 0 5 0 1 1 0 4 0 1 0 0
 Node 202:   0 0 0 4 1 1 0 3 0 6 0 0
 Node 203:   0 0 4 0 1 1 0 3 0 0 0 0
 Node 204:   0 0 3 4 1 1 0 2 0 6 0 0
 Node 205:   0 0 4 0 1 1 0 2 0 0 0 0
 Node 206:   0 0 1 4 1 1 0 1 0 3 0 0
 Node 207:   0 0 16 0 1 1 0 1 0 0 0 0
 Node 208:   1 0 26 0 1 1 0 0 0 0 0 0
 Node 209:   2 0 2 1 1 1 0 0 0 0 0 0
 Node 210:   3 0 1 3 1 1 0 0 0 3 0 0
 Node 211:   4 0 1 0 1 1 0 0 0 0 0 0
 Node 212:   5 0 1 3 1 1 0 0 0 11 0 0
 Node 213:   6 0 2 0 1 1 0 0 0 0 0 0
 Node 214:   7 0 0 3 1 1 0 0 0 3 0 0
 Node 215:   8 0 15 0 1 1 0 0 0 1 0 0
 Node 216:   9 0 2 3 1 1 0 0 0 19 0 0
 Node 217:   10 0 1 0 1 1 0 0 0 0 0 0
 Node 218:   11 0 0 3 1 1 0 0 0 1 0 0
 Node 219:   12 0 9 0 1 1 0 0 0 1 0 0
 Node 220:   13 0 1 3 1 1 0 0 0 6 0 0
 Node 221:   14 0 0 0 1 1 0 0 0 0 0 0
 Node 222:   15 0 1 3 1 1 0 0 0 0 0 0
 Node 223:   16 0 25 0 1 1 0 0 0 0 0 0
 Node 224:   17 0 31 0 1 1 0 0 0 0 0 0
 Node 225:   18 0 1 2 1 1 0 0 0 0 0 0
 Node 226:   19 0 0 3 1 1 0 0 0 0 0 0
 Node 227:   20 0 0 0 1 1 0 0 0 0 0 0
 Node 228:   21 0 1 3 1 1 0 0 0 15 0 0
 Node 229:   22 0 2 0 1 1 0 0 0 0 0 0
 Node 230:   23 0 0 3 1 1 0 0 0 0 0 0
 Node 231:   24 0 13 0 1 1 0 0 0 1 0 0
 Node 232:   25 0 2 3 1 1 0 0 0 21 0 0
 Node 233:   26 0 3 0 1 1 0 0 0 0 0 0
 Node 234:   27 0 0 3 1 1 0 0 0 1 0 0
 Node 235:   28 0 5 0 1 1 0 0 0 1 0 0
 Node 236:   29 0 1 3 1 1 0 0 0 7 0 0
 Node 237:   30 0 4 0 1 1 0 0 0 1 0 0
 Node 238:   31 0 0 3 1 1 0 0 0 2 0 0
 Node 239:   32 0 17 0 1 1 0 0 0 0 0 0
 Node 240:   0 0 25 3 0 0 1 0 0 21 1 1
 Node 241:   0 16 4 0 1 1 0 0 0 1 0 0
 Node 242:   0 15 1 2 1 1 0 0 0 3 0 0
 Node 243:   0 15 1 0 1 1 0 0 0 0 0 0
 Node 244:   0 14 3 2 1 1 0 0 0 9 0 0
 Node 245:   0 14 6 0 1 1 0 0 0 0 0 0
 Node 246:   0 13 1 2 1 1 0 0 0 3 0 0
 Node 247:   0 13 11 0 1 1 0 0 0 0 0 0
 Node 248:   0 12 3 2 1 1 0 0 0 13 0 0
 Node 249:   0 12 7 0 1 1 0 0 0 1 0 0
 Node 250:   0 11 0 2 1 1 0 0 0 4 0 0
 Node 251:   0 11 5 0 1 1 0 0 0 0 0 0
 Node 252:   0 10 3 2 1 1 0 0 0 3 0 0
 Node 253:   0 10 0 0 1 1 0 0 0 1 0 0
 Node 254:   0 9 0 2 1 1 0 0 0 5 0 0
 Node 255:   0 9 13 0 1 1 0 0 0 0 0 0
 Node 256:   12 0 16 0 1 1 0 1 0 0 0 0
 Node 257:   13 0 7 3 1 1 0 1 0 0 0 0
 Node 258:   13 0 0 4 1 1 0 1 0 13 0 0
 Node 259:   14 0 0 0 1 1 0 1 0 0 0 0
 Node 260:   14 0 4 4 1 1 0 1 0 10 0 0
 Node 261:   15 0 4 0 1 1 0 1 0 0 0 0
 Node 262:   15 0 1 4 1 1 0 1 0 4 0 0
 Node 263:   16 0 8 0 1 1 0 1 0 0 0 0
 Node 264:   7 0 25 4 0 0 0 1 0 16 1 1
 Node 265:   7 32 5 0 1 1 0 0 0 1 0 0
 Node 266:   6 31 0 4 1 1 0 0 0 5 0 0
 Node 267:   6 30 3 0 1 1 0 0 0 0 0 0
 Node 268:   5 29 4 4 1 1 0 0 0 7 0 0
 Node 269:   5 28 0 0 1 1 0 0 0 0 0 0
 Node 270:   4 27 1 4 1 1 0 0 0 2 0 0
 Node 271:   4 26 15 0 1 1 0 0 0 0 0 0
 Node 272:   3 25 26 0 1 1 0 0 0 0 0 0
 Node 273:   3 24 2 2 1 1 0 0 0 0 0 0
 Node 274:   2 23 1 4 1 1 0 0 0 3 0 0
 Node 275:   2 22 0 0 1 1 0 0 0 0 0 0
 Node 276:   1 21 2 4 1 1 0 0 0 12 0 0
 Node 277:   1 20 2 0 1 1 0 0 0 0 0 0
 Node 278:   0 19 0 4 1 1 0 0 0 3 0 0
 Node 279:   0 18 14 0 1 1 0 0 0 1 0 0
 Node 280:   0 17 2 4 1 1 0 0 0 20 0 0
 Node 281:   0 16 1 0 1 1 0 0 0 0 0 0
 Node 282:   0 15 0 4 1 1 0 0 0 1 0 0
 Node 283:   0 14 8 0 1 1 0 0 0 1 0 0
 Node 284:   0 13 1 4 1 1 0 0 0 7 0 0
 Node 285:   0 12 0 0 1 1 0 0 0 0 0 0
 Node 286:   0 11 1 4 1 1 0 0 0 0 0 0
 Node 287:   0 10 24 0 1 1 0 0 0 0 0 0
 Node 288:   0 9 30 0 1 1 0 0 0 0 0 0
 Node 289:   0 8 1 3 1 1 0 0 0 0 0 0
 Node 290:   0 7 0 4 1 1 0 0 0 1 0 0
 Node 291:   0 6 0 0 1 1 0 0 0 0 0 0
 Node 292:   0 5 1 4 1 1 0 0 0 16 0 0
 Node 293:   0 4 2 0 1 1 0 0 0 0 0 0
 Node 294:   0 3 0 4 1 1 0 0 0 0 0 0
 Node 295:   0 2 12 0 1 1 0 0 0 1 0 0
 Node 296:   0 1 2 4 1 1 0 0 0 22 0 0
 Node 297:   0 0 3 0 1 1 1 0 0 0 0 0
 Node 298:   0 0 0 4 1 1 1 0 0 2 0 0
 Node 299:   0 0 4 0 1 1 2 0 0 1 0 0
 Node 300:   0 0 2 4 1 1 2 0 0 8 0 0
 Node 301:   0 0 4 0 1 1 3 0 0 1 0 0
 Node 302:   0 0 0 4 1 1 3 0 0 2 0 0
 Node 303:   0 0 16 0 1 1 4 0 0 0 0 0
 Node 304:   0 0 26 0 1 1 4 0 0 0 0 0
 Node 305:   0 0 4 1 1 1 5 0 0 0 0 0
 Node 306:   0 0 1 4 1 1 5 0 0 3 0 0
 Node 307:   0 0 1 0 1 1 6 0 0 0 0 0
 Node 308:   0 0 4 4 1 1 6 0 0 10 0 0
