ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 6
 path_based renewable label = 6


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 136:   2 0 1 0 0 0 0 1 0 0 1 1
 Node 137:   2 0 0 0 1 1 0 1 0 0 0 1
 Node 138:   1 0 2 0 0 1 0 1 0 0 1 1
 Node 139:   2 0 0 0 1 1 0 0 0 0 0 1
 Node 140:   1 1 0 0 0 0 0 0 0 0 1 1
 Node 141:   1 0 1 0 0 0 0 0 0 0 1 0
 Node 142:   1 0 1 0 1 1 0 0 0 1 0 0
 Node 143:   2 0 0 0 1 0 0 0 0 0 0 1
 Node 144:   2 0 0 0 0 2 0 0 0 0 1 1
 Node 145:   2 0 0 0 1 2 0 0 0 1 0 1
 Node 146:   1 1 0 0 0 0 0 0 0 0 1 2
 Node 147:   1 1 1 1 1 0 0 0 0 1 0 0
 Node 148:   1 0 1 0 1 1 0 0 0 1 0 0
 Node 149:   1 1 1 1 0 0 0 0 0 0 1 2
 Node 150:   1 1 2 1 1 1 0 0 0 0 0 1
 Node 151:   0 2 0 1 1 0 0 0 0 1 0 0
 Node 152:   0 1 0 1 1 1 0 0 0 0 0 0
 Node 153:   0 1 0 1 0 0 0 0 0 1 1 1
 Node 154:   0 1 0 1 1 1 0 0 0 0 0 0
 Node 155:   1 1 0 0 0 0 0 0 0 0 1 0
 Node 156:   1 1 0 1 1 1 0 0 0 0 0 0
 Node 157:   1 1 2 0 0 0 0 0 0 0 1 0
 Node 158:   1 1 0 1 1 1 0 0 0 2 0 0
 Node 159:   1 1 0 1 0 1 0 0 0 0 1 1
 Node 160:   1 2 0 0 0 1 0 0 0 1 1 0
 Node 161:   1 1 1 0 0 1 0 0 0 0 1 1
 Node 162:   1 2 0 0 0 1 0 0 0 0 1 0
 Node 163:   1 1 0 1 0 0 0 0 0 1 1 0
 Node 164:   2 1 0 0 0 0 0 0 0 0 1 0
 Node 165:   1 1 1 0 1 1 0 0 0 0 0 1
 Node 166:   1 1 1 0 1 2 0 0 0 0 0 0
 Node 167:   2 1 0 0 1 0 0 0 0 1 0 1
 Node 168:   2 1 1 0 0 0 0 0 0 0 1 1
 Node 169:   1 1 1 0 0 2 0 0 0 1 1 1
 Node 170:   1 2 0 0 0 0 0 0 0 0 1 0
 Node 171:   1 1 1 0 0 0 0 0 0 0 1 0
 Node 172:   0 1 0 1 1 2 0 0 0 1 0 0
 Node 173:   0 1 0 1 0 0 0 0 0 0 1 0
 Node 174:   0 1 1 0 1 2 1 0 0 0 0 0
 Node 175:   0 1 1 0 0 0 1 0 0 0 1 1
 Node 176:   0 1 0 1 1 0 1 0 0 0 0 0
