ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 164:   3 2 5 0 0 1 0 0 0 0 1 0
 Node 165:   3 2 0 6 0 1 0 0 0 0 1 0
 Node 166:   4 3 5 0 0 0 0 0 0 0 1 1
 Node 167:   4 3 0 6 0 0 0 0 0 0 1 1
 Node 168:   4 4 5 0 0 1 0 0 0 0 1 0
 Node 169:   3 3 0 7 0 1 0 0 0 0 1 0
 Node 170:   3 3 5 0 0 0 0 0 0 0 1 1
 Node 171:   2 2 0 6 0 0 0 0 0 0 1 1
 Node 172:   2 2 5 0 0 1 0 0 0 0 1 0
 Node 173:   1 1 0 6 0 1 0 0 0 0 1 0
 Node 174:   1 1 5 0 0 0 0 0 0 0 1 1
 Node 175:   0 0 0 6 0 0 0 0 0 0 1 1
 Node 176:   1 0 4 0 0 1 0 0 0 0 1 0
 Node 177:   1 0 0 5 0 1 0 0 0 0 1 0
 Node 178:   2 1 4 0 0 0 0 0 0 0 1 1
 Node 179:   2 1 0 5 0 0 0 0 0 0 1 1
 Node 180:   3 2 4 0 0 1 0 0 0 0 1 0
 Node 181:   3 2 0 5 0 1 0 0 0 0 1 0
 Node 182:   4 3 4 0 0 0 0 0 0 0 1 1
 Node 183:   4 3 0 5 0 0 0 0 0 0 1 1
 Node 184:   4 4 4 0 0 1 0 0 0 0 1 0
 Node 185:   3 3 0 6 0 1 0 0 0 0 1 0
 Node 186:   3 3 4 0 0 0 0 0 0 0 1 1
 Node 187:   2 2 0 5 0 0 0 0 0 0 1 1
 Node 188:   2 2 4 0 0 1 0 0 0 0 1 0
 Node 189:   1 1 0 5 0 1 0 0 0 0 1 0
 Node 190:   1 1 4 0 0 0 0 0 0 0 1 1
 Node 191:   0 0 0 5 0 0 0 0 0 0 1 1
 Node 192:   1 0 3 0 0 1 0 0 0 0 1 0
 Node 193:   1 0 0 4 0 1 0 0 0 0 1 0
 Node 194:   2 1 3 0 0 0 0 0 0 0 1 1
 Node 195:   2 1 0 4 0 0 0 0 0 0 1 1
 Node 196:   3 2 3 0 0 1 0 0 0 0 1 0
 Node 197:   3 2 0 4 0 1 0 0 0 0 1 0
 Node 198:   4 3 3 0 0 0 0 0 0 0 1 1
 Node 199:   4 3 0 4 0 0 0 0 0 0 1 1
 Node 200:   4 4 3 0 0 1 0 0 0 0 1 0
