ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 16
 path_based renewable label = 16


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 284:   0 4 3 0 0 0 3 0 0 0 1 1
 Node 285:   0 4 3 0 1 1 4 0 0 0 0 0
 Node 286:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 287:   0 5 3 0 1 1 5 0 0 0 0 0
 Node 288:   5 0 4 1 0 0 0 5 0 0 1 1
 Node 289:   5 0 0 0 1 1 0 5 0 0 0 0
 Node 290:   4 0 4 1 0 0 0 4 0 0 1 1
 Node 291:   4 0 4 1 1 1 0 3 0 0 0 0
 Node 292:   4 0 0 0 0 0 0 3 0 0 1 1
 Node 293:   3 0 4 1 1 1 0 2 0 0 0 0
 Node 294:   3 0 4 1 0 0 0 1 0 0 1 1
 Node 295:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 296:   3 0 8 2 0 0 0 0 0 0 1 1
 Node 297:   4 1 4 1 1 1 0 0 0 0 0 0
 Node 298:   5 2 4 1 0 0 0 0 0 0 1 1
 Node 299:   5 3 8 2 1 1 0 0 0 0 0 0
 Node 300:   6 4 4 1 0 0 0 0 0 0 1 1
 Node 301:   7 5 4 1 1 1 0 0 0 0 0 0
 Node 302:   7 6 8 2 0 0 0 0 0 0 1 1
 Node 303:   8 7 4 1 1 1 0 0 0 0 0 0
 Node 304:   7 8 4 1 0 0 0 0 0 0 1 1
 Node 305:   6 7 8 2 1 1 0 0 0 0 0 0
 Node 306:   5 7 4 1 0 0 0 0 0 0 1 1
 Node 307:   4 6 4 1 1 1 0 0 0 0 0 0
 Node 308:   3 5 8 2 0 0 0 0 0 0 1 1
 Node 309:   2 5 4 1 1 1 0 0 0 0 0 0
 Node 310:   1 4 4 1 0 0 0 0 0 0 1 1
 Node 311:   0 3 8 2 1 1 0 0 0 0 0 0
 Node 312:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 313:   0 3 4 1 1 1 1 0 0 0 0 0
 Node 314:   0 3 4 1 0 0 2 0 0 0 1 1
 Node 315:   0 4 0 0 1 1 3 0 0 0 0 0
 Node 316:   0 4 4 1 0 0 3 0 0 0 1 1
 Node 317:   0 4 4 1 1 1 4 0 0 0 0 0
 Node 318:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 319:   0 5 4 1 1 1 5 0 0 0 0 0
 Node 320:   5 0 5 2 0 0 0 5 0 0 1 1
 Node 321:   5 0 0 0 1 1 0 5 0 0 0 0
 Node 322:   4 0 5 2 0 0 0 4 0 0 1 1
 Node 323:   4 0 5 2 1 1 0 3 0 0 0 0
 Node 324:   4 0 0 0 0 0 0 3 0 0 1 1
 Node 325:   3 0 5 2 1 1 0 2 0 0 0 0
 Node 326:   3 0 5 2 0 0 0 1 0 0 1 1
 Node 327:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 328:   3 0 10 4 0 0 0 0 0 0 1 1
 Node 329:   4 1 5 2 1 1 0 0 0 0 0 0
 Node 330:   5 2 5 2 0 0 0 0 0 0 1 1
 Node 331:   5 3 10 4 1 1 0 0 0 0 0 0
 Node 332:   6 4 5 2 0 0 0 0 0 0 1 1
 Node 333:   7 5 5 2 1 1 0 0 0 0 0 0
 Node 334:   7 6 10 4 0 0 0 0 0 0 1 1
 Node 335:   8 7 5 2 1 1 0 0 0 0 0 0
 Node 336:   7 8 5 2 0 0 0 0 0 0 1 1
 Node 337:   6 7 10 4 1 1 0 0 0 0 0 0
 Node 338:   5 7 5 2 0 0 0 0 0 0 1 1
 Node 339:   4 6 5 2 1 1 0 0 0 0 0 0
 Node 340:   3 5 10 4 0 0 0 0 0 0 1 1
 Node 341:   2 5 5 2 1 1 0 0 0 0 0 0
 Node 342:   1 4 5 2 0 0 0 0 0 0 1 1
 Node 343:   0 3 10 4 1 1 0 0 0 0 0 0
 Node 344:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 345:   0 3 5 2 1 1 1 0 0 0 0 0
 Node 346:   0 3 5 2 0 0 2 0 0 0 1 1
 Node 347:   0 4 0 0 1 1 3 0 0 0 0 0
 Node 348:   0 4 5 2 0 0 3 0 0 0 1 1
 Node 349:   0 4 5 2 1 1 4 0 0 0 0 0
 Node 350:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 351:   0 5 5 2 1 1 5 0 0 0 0 0
