ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 18
 path_based renewable label = 18


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 375:   0 9 13 1 1 1 0 0 0 0 0 0
 Node 376:   0 8 12 0 1 1 0 0 0 0 0 0
 Node 377:   0 7 11 0 1 1 0 0 0 0 0 0
 Node 378:   0 6 10 0 1 1 0 0 0 0 0 0
 Node 379:   0 5 9 0 1 1 0 0 0 0 0 0
 Node 380:   0 4 8 0 1 1 0 0 0 1 0 0
 Node 381:   0 4 7 0 1 1 0 0 0 1 0 0
 Node 382:   0 3 6 0 1 1 0 0 0 1 0 0
 Node 383:   0 3 5 0 1 1 0 0 0 1 0 0
 Node 384:   0 0 0 0 0 0 0 2 0 0 1 1
 Node 385:   0 0 0 0 0 0 0 1 0 1 1 1
 Node 386:   0 0 0 0 0 0 0 1 0 0 1 1
 Node 387:   1 0 0 0 0 0 0 0 0 0 1 1
 Node 388:   2 0 0 1 0 0 0 0 0 0 1 1
 Node 389:   3 0 0 2 0 0 0 0 0 0 1 1
 Node 390:   4 0 0 3 0 0 0 0 0 0 1 1
 Node 391:   5 0 0 4 0 0 0 0 0 0 1 1
 Node 392:   6 0 1 5 0 0 0 0 0 0 1 1
 Node 393:   7 0 1 6 0 0 0 0 0 0 1 1
 Node 394:   8 0 1 7 0 0 0 0 0 0 1 1
 Node 395:   9 0 1 8 0 0 0 0 0 0 1 1
 Node 396:   10 0 2 9 0 0 0 0 0 0 1 1
 Node 397:   11 1 0 10 0 0 0 0 0 0 1 1
 Node 398:   12 1 1 11 0 0 0 0 0 0 1 1
 Node 399:   13 1 0 12 0 0 0 0 0 0 1 1
 Node 400:   14 1 0 12 0 0 0 0 0 0 1 1
 Node 401:   15 1 1 12 0 0 0 0 0 0 1 1
 Node 402:   16 1 0 12 0 0 0 0 0 0 1 1
 Node 403:   0 1 16 12 1 1 0 0 0 0 0 0
 Node 404:   0 12 15 1 0 0 0 0 0 0 1 1
 Node 405:   0 11 14 1 0 0 0 0 0 0 1 1
 Node 406:   0 10 13 1 0 0 0 0 0 0 1 1
 Node 407:   0 9 12 1 0 0 0 0 0 0 1 1
 Node 408:   0 8 11 0 0 0 0 0 0 0 1 1
 Node 409:   0 7 10 0 0 0 0 0 0 0 1 1
 Node 410:   0 6 9 0 0 0 0 0 0 0 1 1
 Node 411:   0 5 8 0 0 0 0 0 0 0 1 1
 Node 412:   0 4 7 0 0 0 0 0 0 0 1 1
 Node 413:   0 3 6 0 0 0 0 0 0 1 1 1
 Node 414:   0 3 5 0 0 0 0 0 0 1 1 1
 Node 415:   0 2 4 0 0 0 0 0 0 1 1 1
 Node 416:   0 0 0 0 1 1 0 1 0 1 0 0
 Node 417:   0 0 0 0 1 1 0 1 0 0 0 0
 Node 418:   1 0 0 0 1 1 0 0 0 0 0 0
 Node 419:   2 0 0 1 1 1 0 0 0 0 0 0
 Node 420:   3 0 0 2 1 1 0 0 0 0 0 0
 Node 421:   4 0 0 3 1 1 0 0 0 0 0 0
 Node 422:   5 0 0 4 1 1 0 0 0 0 0 0
 Node 423:   6 0 0 5 1 1 0 0 0 0 0 0
 Node 424:   7 0 1 6 1 1 0 0 0 0 0 0
 Node 425:   8 0 1 7 1 1 0 0 0 0 0 0
 Node 426:   9 0 1 8 1 1 0 0 0 0 0 0
 Node 427:   10 0 1 9 1 1 0 0 0 0 0 0
 Node 428:   11 0 1 10 1 1 0 0 0 0 0 0
 Node 429:   12 0 1 11 1 1 0 0 0 0 0 0
 Node 430:   13 1 1 12 1 1 0 0 0 0 0 0
 Node 431:   14 1 0 13 1 1 0 0 0 0 0 0
 Node 432:   15 1 0 13 1 1 0 0 0 0 0 0
 Node 433:   16 1 1 13 1 1 0 0 0 0 0 0
 Node 434:   0 1 16 13 0 0 0 0 0 0 1 1
 Node 435:   0 13 15 1 1 1 0 0 0 0 0 0
 Node 436:   0 12 14 1 1 1 0 0 0 0 0 0
