ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 203:   0 1 0 5 1 1 0 0 0 0 0 0
 Node 204:   1 0 3 0 0 0 0 0 1 0 1 1
 Node 205:   0 1 0 5 1 1 1 0 0 0 0 0
 Node 206:   1 1 3 0 0 0 1 0 0 0 1 1
 Node 207:   0 1 0 5 1 1 2 0 0 0 0 0
 Node 208:   2 0 2 0 0 0 0 1 1 0 1 1
 Node 209:   1 0 0 3 1 1 0 1 0 0 0 0
 Node 210:   2 0 2 0 0 0 0 0 1 0 1 1
 Node 211:   1 0 0 5 1 1 0 1 0 0 0 0
 Node 212:   2 0 2 0 0 0 0 0 1 0 1 1
 Node 213:   2 1 0 5 1 1 0 0 0 0 0 0
 Node 214:   2 1 2 0 0 0 0 0 2 0 1 1
 Node 215:   2 2 0 5 1 1 0 0 0 0 0 0
 Node 216:   2 2 2 0 0 0 0 0 1 0 1 1
 Node 217:   1 2 0 7 1 1 0 0 0 0 0 0
 Node 218:   1 1 2 0 0 0 0 0 1 0 1 1
 Node 219:   0 1 0 5 1 1 0 0 0 0 0 0
 Node 220:   1 0 2 0 0 0 0 0 1 0 1 1
 Node 221:   0 1 0 5 1 1 1 0 0 0 0 0
 Node 222:   1 1 2 0 0 0 1 0 0 0 1 1
 Node 223:   0 1 0 5 1 1 2 0 0 0 0 0
 Node 224:   2 0 1 0 0 0 0 1 2 0 1 1
 Node 225:   1 0 0 2 1 1 0 1 0 0 0 0
 Node 226:   2 0 1 0 0 0 0 0 2 0 1 1
 Node 227:   1 0 0 4 1 1 0 1 0 0 0 0
 Node 228:   2 0 1 0 0 0 0 0 2 0 1 1
 Node 229:   2 1 0 4 1 1 0 0 0 0 0 0
 Node 230:   2 1 1 0 0 0 0 0 4 0 1 1
 Node 231:   2 2 0 4 1 1 0 0 0 0 0 0
 Node 232:   2 2 1 0 0 0 0 0 2 0 1 1
 Node 233:   1 2 0 6 1 1 0 0 0 0 0 0
 Node 234:   1 1 1 0 0 0 0 0 2 0 1 1
 Node 235:   0 1 0 4 1 1 0 0 0 0 0 0
