ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 31
 path_based renewable label = 31


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 308:   0 2 10 9 0 0 0 0 0 0 1 1
 Node 309:   0 2 10 9 1 1 0 0 0 0 0 0
 Node 310:   0 2 10 9 0 0 0 0 0 0 1 1
 Node 311:   0 2 10 9 1 1 0 0 0 0 0 0
 Node 312:   0 2 10 9 0 0 0 0 0 0 1 1
 Node 313:   0 2 10 9 1 1 0 0 0 0 0 0
 Node 314:   0 2 10 9 0 0 0 0 0 0 1 1
 Node 315:   0 2 10 9 1 1 0 0 0 0 0 0
 Node 316:   0 2 10 9 0 0 0 0 0 0 1 1
 Node 317:   0 2 10 9 1 1 0 0 0 0 0 0
 Node 318:   0 2 10 9 0 0 0 0 0 0 1 1
 Node 319:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 320:   0 0 11 10 0 0 0 1 0 0 1 1
 Node 321:   0 1 11 10 1 1 0 0 0 0 0 0
 Node 322:   0 1 11 10 0 0 0 0 0 0 1 1
 Node 323:   0 1 11 10 1 1 0 0 0 0 0 0
 Node 324:   0 1 11 10 0 0 0 0 0 0 1 1
 Node 325:   0 1 11 10 1 1 0 0 0 0 0 0
 Node 326:   0 1 11 10 0 0 0 0 0 0 1 1
 Node 327:   0 1 11 10 1 1 0 0 0 0 0 0
 Node 328:   0 1 11 10 0 0 0 0 0 0 1 1
 Node 329:   0 1 11 10 1 1 0 0 0 0 0 0
 Node 330:   0 1 11 10 0 0 0 0 0 0 1 1
 Node 331:   0 1 11 10 1 1 0 0 0 0 0 0
 Node 332:   0 1 11 10 0 0 0 0 0 0 1 1
 Node 333:   0 1 11 10 1 1 0 0 0 0 0 0
 Node 334:   0 1 11 10 0 0 0 0 0 0 1 1
 Node 335:   0 1 11 10 1 1 0 0 0 0 0 0
 Node 336:   0 1 11 10 0 0 0 0 0 0 1 1
 Node 337:   0 1 22 10 1 1 0 0 0 0 0 0
 Node 338:   0 2 11 10 0 0 0 0 0 0 1 1
 Node 339:   0 2 11 10 1 1 0 0 0 0 0 0
 Node 340:   0 2 11 10 0 0 0 0 0 0 1 1
 Node 341:   0 2 11 10 1 1 0 0 0 0 0 0
 Node 342:   0 2 11 10 0 0 0 0 0 0 1 1
 Node 343:   0 2 11 10 1 1 0 0 0 0 0 0
