ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 9
 path_based renewable label = 9


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 219:   0 0 0 1 1 1 1 0 0 0 0 0
 Node 220:   0 0 0 1 1 1 1 0 1 0 0 0
 Node 221:   0 0 0 1 1 1 2 0 0 0 0 0
 Node 222:   0 0 0 0 1 1 2 0 1 0 0 0
 Node 223:   0 0 0 1 1 1 3 0 2 0 0 0
 Node 224:   4 0 0 7 0 0 0 1 1 0 1 1
 Node 225:   2 0 1 9 1 1 0 1 2 0 0 0
 Node 226:   2 8 1 0 0 0 0 0 1 0 1 1
 Node 227:   1 7 1 1 0 0 0 0 2 0 1 1
 Node 228:   1 6 1 0 0 0 0 0 1 0 1 1
 Node 229:   0 5 1 0 0 0 0 0 1 0 1 1
 Node 230:   0 4 1 1 0 0 0 0 0 0 1 1
 Node 231:   0 3 1 0 0 0 0 0 0 0 1 1
 Node 232:   0 2 1 0 0 0 0 0 0 0 1 1
 Node 233:   0 1 0 1 0 0 0 0 0 0 1 1
 Node 234:   0 0 0 1 0 0 1 0 0 0 1 1
 Node 235:   0 0 0 2 0 0 1 0 1 0 1 1
 Node 236:   0 0 0 1 0 0 2 0 1 0 1 1
 Node 237:   0 1 0 1 0 0 2 0 1 0 1 1
 Node 238:   0 1 0 1 0 0 3 0 1 0 1 1
 Node 239:   0 1 0 1 0 0 3 0 2 0 1 1
 Node 240:   3 0 0 9 0 0 0 1 2 0 1 1
 Node 241:   3 8 0 1 1 1 0 0 1 0 0 0
 Node 242:   2 7 0 0 1 1 0 0 2 0 0 0
 Node 243:   2 6 0 2 1 1 0 0 2 0 0 0
 Node 244:   1 5 0 0 1 1 0 0 2 0 0 0
 Node 245:   1 4 0 0 1 1 0 0 1 0 0 0
 Node 246:   0 3 0 1 1 1 0 0 1 0 0 0
 Node 247:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 248:   0 1 0 0 1 1 0 0 0 0 0 0
 Node 249:   0 0 0 1 1 1 1 0 1 0 0 0
 Node 250:   0 1 0 1 1 1 1 0 1 0 0 0
 Node 251:   0 1 0 2 1 1 2 0 0 0 0 0
 Node 252:   0 1 0 1 1 1 2 0 2 0 0 0
 Node 253:   0 1 0 2 1 1 3 0 1 0 0 0
 Node 254:   0 1 0 1 1 1 3 0 1 0 0 0
 Node 255:   0 1 0 1 1 1 4 0 2 0 0 0

(Maximum) Crossing Paths: 9
The number of paths on this application : 256 (all-to-all cases: 65280)
The average hops : 8.625000
ID size(without ID modification)9
total_slots: 1952
avg_slots: 1.906250
unused_total_slots: 7264
unused_avg_slots: 7.093750

