ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 32
 path_based renewable label = 32


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 208:   6 0 9 0 0 0 0 0 0 9 1 1
 Node 209:   7 1 9 0 1 1 0 0 0 9 0 0
 Node 210:   7 2 18 0 0 0 0 0 0 18 1 1
 Node 211:   8 3 9 0 1 1 0 0 0 9 0 0
 Node 212:   9 4 9 0 0 0 0 0 0 9 1 1
 Node 213:   9 5 18 0 1 1 0 0 0 18 0 0
 Node 214:   10 6 9 0 0 0 0 0 0 9 1 1
 Node 215:   11 7 9 0 1 1 0 0 0 9 0 0
 Node 216:   11 8 18 0 0 0 0 0 0 18 1 1
 Node 217:   12 9 9 0 1 1 0 0 0 9 0 0
 Node 218:   13 10 9 0 0 0 0 0 0 9 1 1
 Node 219:   13 11 18 0 1 1 0 0 0 18 0 0
 Node 220:   14 12 9 0 0 0 0 0 0 9 1 1
 Node 221:   15 13 9 0 1 1 0 0 0 9 0 0
 Node 222:   15 14 18 0 0 0 0 0 0 18 1 1
 Node 223:   16 15 9 0 1 1 0 0 0 9 0 0
 Node 224:   15 16 9 0 0 0 0 0 0 9 1 1
 Node 225:   14 15 18 0 1 1 0 0 0 18 0 0
 Node 226:   13 15 9 0 0 0 0 0 0 9 1 1
 Node 227:   12 14 9 0 1 1 0 0 0 9 0 0
 Node 228:   11 13 18 0 0 0 0 0 0 18 1 1
 Node 229:   10 13 9 0 1 1 0 0 0 9 0 0
 Node 230:   9 12 9 0 0 0 0 0 0 9 1 1
 Node 231:   8 11 18 0 1 1 0 0 0 18 0 0
 Node 232:   7 11 9 0 0 0 0 0 0 9 1 1
 Node 233:   6 10 9 0 1 1 0 0 0 9 0 0
 Node 234:   5 9 18 0 0 0 0 0 0 18 1 1
 Node 235:   4 9 9 0 1 1 0 0 0 9 0 0
 Node 236:   3 8 9 0 0 0 0 0 0 9 1 1
 Node 237:   2 7 18 0 1 1 0 0 0 18 0 0
 Node 238:   1 7 9 0 0 0 0 0 0 9 1 1
 Node 239:   0 6 9 0 1 1 0 0 0 9 0 0
 Node 240:   0 5 9 0 0 0 1 0 0 9 1 1
 Node 241:   0 6 9 0 1 1 1 0 0 9 0 0
 Node 242:   0 6 0 0 0 0 2 0 0 0 1 1
 Node 243:   0 6 9 0 1 1 3 0 0 9 0 0
 Node 244:   0 7 9 0 0 0 3 0 0 9 1 1
 Node 245:   0 7 0 0 1 1 4 0 0 0 0 0
 Node 246:   0 7 9 0 0 0 5 0 0 9 1 1
 Node 247:   0 8 9 0 1 1 5 0 0 9 0 0
 Node 248:   0 8 0 0 0 0 6 0 0 0 1 1
 Node 249:   0 8 9 0 1 1 7 0 0 9 0 0
 Node 250:   0 9 9 0 0 0 7 0 0 9 1 1
