ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 9
 path_based renewable label = 9


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 225:   2 0 1 0 0 0 0 0 0 0 1 1
 Node 226:   3 0 0 2 0 0 0 0 0 0 1 1
 Node 227:   4 0 1 1 0 0 0 0 2 0 1 1
 Node 228:   5 0 0 0 0 0 0 0 1 0 1 1
 Node 229:   6 0 1 0 0 0 0 0 0 0 1 1
 Node 230:   7 0 0 1 0 0 0 0 0 0 1 1
 Node 231:   1 0 1 9 1 1 0 0 6 0 0 0
 Node 232:   0 8 0 3 0 0 0 0 1 0 1 1
 Node 233:   0 7 1 1 0 0 0 0 0 0 1 1
 Node 234:   0 6 0 0 0 0 0 0 0 0 1 1
 Node 235:   0 5 1 1 0 0 0 0 3 0 1 1
 Node 236:   0 4 0 0 0 0 0 0 0 0 1 1
 Node 237:   0 3 1 0 0 0 0 0 1 0 1 1
 Node 238:   0 2 1 1 0 0 0 0 0 0 1 1
 Node 239:   0 1 0 5 0 0 0 0 0 0 1 1
 Node 240:   1 0 0 3 0 0 0 4 0 0 1 1
 Node 241:   1 0 0 0 0 0 0 3 1 0 1 1
 Node 242:   1 0 0 2 0 0 0 3 0 0 1 1
 Node 243:   1 0 0 1 0 0 0 2 1 0 1 1
 Node 244:   1 0 0 1 0 0 0 2 1 0 1 1
 Node 245:   1 0 0 0 0 0 0 1 1 0 1 1
 Node 246:   0 0 0 1 0 0 0 1 1 0 1 1
 Node 247:   1 0 0 1 0 0 0 0 5 0 1 1
 Node 248:   2 0 0 4 0 0 0 0 1 0 1 1
 Node 249:   3 0 0 1 0 0 0 0 1 0 1 1
 Node 250:   4 1 0 0 0 0 0 0 0 0 1 1
 Node 251:   5 1 0 1 0 0 0 0 2 0 1 1
 Node 252:   6 2 0 0 0 0 0 0 0 0 1 1
 Node 253:   7 2 0 0 0 0 0 0 2 0 1 1
 Node 254:   8 3 0 1 0 0 0 0 0 0 1 1
 Node 255:   0 3 0 6 1 1 1 0 3 0 0 0

(Maximum) Crossing Paths: 9
The number of paths on this application : 256 (all-to-all cases: 65280)
The average hops : 8.625000
ID size(without ID modification)9
total_slots: 1952
avg_slots: 1.906250
unused_total_slots: 7264
unused_avg_slots: 7.093750

