ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 3
 path_based renewable label = 3
 slot_max = 3


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 173:   0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 174:   0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 175:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 176:   0 0 0 0 0 2 2 1 1 1 0 0 0 0 1 0 0 0 0 0
 Node 177:   0 2 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 178:   0 1 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 179:   0 0 0 0 0 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 180:   1 0 2 1 0 2 0 1 0 0 0 1 0 0 3 0 0 0 1 1
 Node 181:   1 3 2 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 182:   0 1 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 183:   0 0 0 1 0 0 0 0 1 1 3 0 0 0 1 0 0 0 0 0
 Node 184:   0 0 2 0 0 2 0 1 1 1 0 1 0 0 0 0 0 0 0 0
 Node 185:   0 2 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 186:   0 1 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 187:   0 0 0 1 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 188:   0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 189:   0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 190:   0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 191:   0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 192:   0 0 2 0 0 0 0 0 0 0 0 3 0 1 0 1 0 0 1 1
 Node 193:   3 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1
