ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 5
 path_based renewable label = 5


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 103:   0 0 3 0 1 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0
 Node 104:   1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 105:   2 0 1 1 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 Node 106:   3 0 1 3 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 107:   2 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 108:   1 0 0 3 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1
 Node 109:   1 2 1 1 1 1 2 0 1 0 0 0 0 0 0 1 0 0 0 2
 Node 110:   0 2 1 0 2 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 111:   0 0 3 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 112:   0 0 0 1 0 0 0 0 0 0 0 1 2 0 0 1 0 1 1 0
 Node 113:   2 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 2
 Node 114:   1 1 1 3 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0
 Node 115:   0 3 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 116:   0 3 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 2
 Node 117:   0 3 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
 Node 118:   1 2 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 2
 Node 119:   0 1 2 2 2 2 1 0 1 1 0 0 0 0 0 2 0 0 0 1
 Node 120:   0 0 0 1 2 1 1 0 0 0 0 0 0 0 0 1 0 0 1 1
 Node 121:   0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 Node 122:   1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1
 Node 123:   1 0 0 1 2 0 2 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 124:   1 0 0 0 1 0 1 0 1 1 0 0 2 0 0 0 0 1 0 1
 Node 125:   0 2 0 1 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
 Node 126:   0 1 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 127:   0 1 0 1 0 1 0 0 1 2 0 0 0 0 0 1 0 0 0 1
 Node 128:   1 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 129:   1 1 1 0 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 130:   1 1 1 0 0 3 0 0 1 1 0 0 0 1 0 0 0 1 0 0
 Node 131:   2 2 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 2
 Node 132:   1 0 0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0
 Node 133:   1 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 Node 134:   1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 1
 Node 135:   0 0 1 0 0 2 1 0 1 0 0 0 0 1 0 0 0 0 0 1
 Node 136:   0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0
 Node 137:   0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0
 Node 138:   1 1 2 1 3 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 Node 139:   1 1 2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 Node 140:   1 2 1 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 141:   1 0 1 1 2 3 0 0 1 0 0 0 0 0 0 0 0 1 0 1
 Node 142:   2 0 0 1 0 0 1 0 1 3 0 0 0 0 0 0 0 0 0 1
 Node 143:   0 0 2 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1
 Node 144:   3 0 1 0 0 3 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 Node 145:   3 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1
