ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 59:   0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 60:   2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 0 1 1 1
 Node 61:   1 0 0 0 0 2 1 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 62:   0 0 0 0 0 2 1 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 63:   0 0 0 0 0 2 0 0 1 1 1 0 0 0 1 0 0 1 0 0
 Node 64:   0 0 0 0 1 0 0 2 1 1 0 0 0 0 0 1 0 0 0 0
 Node 65:   1 1 0 0 2 0 2 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 66:   1 2 0 0 2 0 1 0 0 0 0 0 0 1 0 1 0 0 1 1
 Node 67:   0 0 0 0 2 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 68:   0 0 0 1 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 69:   0 1 0 2 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 70:   1 2 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 71:   0 0 0 2 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 72:   0 0 0 0 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 73:   0 1 0 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 74:   1 2 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 75:   0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 76:   0 0 0 0 0 0 0 2 1 1 0 0 1 0 0 0 0 0 0 0
 Node 77:   0 1 0 0 0 0 2 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 78:   1 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0
 Node 79:   0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 80:   0 0 1 0 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 81:   0 1 1 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 82:   1 2 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 83:   0 0 1 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 84:   0 0 1 1 1 1 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 85:   0 1 2 0 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 86:   1 2 2 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 87:   0 0 2 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 88:   0 0 0 1 1 1 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 89:   1 1 0 0 2 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 90:   1 2 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 91:   0 0 0 0 2 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 92:   0 0 0 1 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 93:   0 1 0 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 94:   1 2 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 95:   0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 96:   0 0 1 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 97:   0 1 1 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 98:   1 2 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 99:   0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 100:   0 0 1 0 1 2 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 101:   1 1 0 0 1 2 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 102:   1 2 1 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 103:   0 0 0 0 1 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
